budget,revenue,vote_average,vote_count,genres,release_date,popularity,runtime,year
90000000.0,188133322.0,7.0,3144,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",2013-12-18,43.348022,114.0,2013
92000000.0,264105545.0,5.6,1232,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",2000-11-02,40.20395,98.0,2000
90000000.0,289847354.0,7.9,4339,"['Drama', 'Thriller', 'Crime']",2006-10-05,63.429157,151.0,2006
90000000.0,304320254.0,7.6,2008,"['Animation', 'Family', 'Adventure']",1998-06-18,67.427755,88.0,1998
92000000.0,188072649.0,6.5,1667,"['Action', 'Comedy']",2008-08-09,43.192048,107.0,2008
90000000.0,232617430.0,7.2,2434,"['Thriller', 'Crime', 'Mystery', 'Drama']",2011-12-14,47.651083,158.0,2011
90000000.0,366101666.0,6.9,2066,"['Action', 'Thriller']",1995-05-19,51.881077,128.0,1995
100000000.0,94061311.0,5.3,621,['Drama'],2016-08-17,29.608322,125.0,2016
120000000.0,186053725.0,6.7,1224,"['Animation', 'Family', 'Adventure', 'Science Fiction']",2001-06-02,51.548589,95.0,2001
24000000.0,233755553.0,5.8,428,"['Adventure', 'Animation', 'Comedy', 'Family']",2015-12-17,27.867368,92.0,2015
75000000.0,200276000.0,6.7,1173,"['Drama', 'Thriller', 'History', 'War']",2008-12-25,38.832842,121.0,2008
90000000.0,201596308.0,5.5,1048,"['Comedy', 'Action']",2008-06-05,40.597344,113.0,2008
100000000.0,235926552.0,6.8,1974,"['Drama', 'Science Fiction', 'Adventure']",2001-06-29,34.035114,146.0,2001
90000000.0,182290266.0,5.2,466,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",2003-11-25,16.302378,99.0,2003
90000000.0,171120329.0,7.2,1308,[],1997-07-11,55.249434,150.0,1997
95000000.0,190213455.0,5.6,634,"['Action', 'Science Fiction', 'Thriller']",2000-08-04,28.200874,112.0,2000
80000000.0,162944923.0,6.2,392,"['Crime', 'Thriller']",2005-04-08,18.69984,128.0,2005
90000000.0,174578751.0,5.9,1648,"['Adventure', 'Family', 'Fantasy']",2013-08-07,40.262261,106.0,2013
95000000.0,156505388.0,5.5,1418,"['Action', 'Adventure', 'Fantasy', 'Thriller']",2003-07-21,56.811056,104.0,2003
90000000.0,334901337.0,6.7,3235,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",2016-06-02,51.535701,129.0,2016
68000000.0,118063304.0,5.9,302,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",1997-04-03,20.913852,116.0,1997
92000000.0,143049560.0,6.8,579,"['Action', 'Crime', 'Thriller']",2001-11-18,27.166757,126.0,2001
90000000.0,60874615.0,5.7,369,['Science Fiction'],2000-03-10,16.058284,114.0,2000
90000000.0,484635760.0,6.5,2166,"['Animation', 'Adventure', 'Comedy', 'Family']",2011-04-03,46.200042,96.0,2011
100000000.0,93700000.0,6.9,963,"['Comedy', 'Science Fiction']",1999-12-17,24.939295,131.0,1999
90000000.0,52313200.5,5.2,376,"['Science Fiction', 'Action', 'Drama', 'Thriller']",1997-04-25,19.836124,104.0,1997
90000000.0,140807547.0,5.9,290,"['Crime', 'Thriller', 'Drama']",1997-03-12,15.350451,107.0,1997
100000000.0,35168966.0,6.1,264,"['Drama', 'History', 'Thriller']",2002-07-19,15.625949,138.0,2002
20000000.0,79114085.0,6.6,650,[],1982-04-02,31.802807,129.0,1982
88000000.0,108539911.0,7.3,616,"['Romance', 'Drama', 'History']",2005-06-02,24.100863,144.0,2005
90000000.0,16178959.0,5.4,50,"['Fantasy', 'Action', 'Family']",2010-11-24,3.593349,110.0,2010
87000000.0,148336445.0,6.7,216,"['Drama', 'History']",2003-07-22,14.824166,141.0,2003
92000000.0,494471524.0,6.1,950,"['Action', 'Adventure', 'Drama']",1996-05-10,32.079995,113.0,1996
90000000.0,429632142.0,7.5,3218,"['Adventure', 'Drama']",2000-12-22,57.739713,143.0,2000
100000000.0,384335608.0,5.9,1410,"['Animation', 'Comedy']",2006-11-16,37.272385,104.0,2006
75000000.0,288500217.0,7.2,2825,"['Action', 'Drama', 'Thriller']",2004-07-23,53.213931,108.0,2004
85000000.0,315156409.0,6.2,840,"['Action', 'Thriller']",1997-07-25,36.38795,124.0,1997
85000000.0,450717150.0,7.2,3783,"['Thriller', 'Crime']",2001-12-07,60.929352,116.0,2001
75000000.0,132274484.0,5.6,924,"['Adventure', 'Action', 'Thriller']",2011-08-31,36.605246,110.0,2011
85000000.0,358375603.0,6.8,2566,"['Animation', 'Comedy', 'Family', 'Fantasy']",2012-09-20,56.257411,91.0,2012
85000000.0,340487652.0,6.6,1449,[],2007-11-20,29.21998,107.0,2007
85000000.0,208076205.0,6.3,1345,"['Action', 'Thriller']",2012-02-09,34.773106,115.0,2012
85000000.0,183611771.0,5.1,313,"['Comedy', 'Family']",2000-10-07,9.895061,100.0,2000
75000000.0,152930623.0,5.8,932,"['Action', 'Comedy']",2011-11-02,36.743324,104.0,2011
85000000.0,194168700.0,6.7,1225,"['Comedy', 'Romance']",2006-12-08,44.967453,136.0,2006
90000000.0,250649836.0,6.7,1240,"['Action', 'Drama', 'Thriller']",1998-11-20,41.207568,132.0,1998
85000000.0,219103655.0,6.2,360,"['Comedy', 'Romance']",2009-12-23,16.479851,121.0,2009
85000000.0,311312624.0,6.5,1999,"['Crime', 'Thriller']",2007-06-07,42.069993,122.0,2007
85000000.0,197309027.0,6.1,656,"['Adventure', 'Animation', 'Family']",2006-09-29,26.61951,83.0,2006
85000000.0,288747895.0,6.9,4663,"['Adventure', 'Action', 'Science Fiction']",2014-03-14,80.316463,139.0,2014
68000000.0,96976270.0,7.2,999,['War'],2001-03-13,41.273567,131.0,2001
85000000.0,80916492.0,6.4,514,"['Adventure', 'Action', 'Comedy', 'Thriller']",2003-09-26,24.107835,104.0,2003
85000000.0,137298489.0,6.1,712,[],1993-06-18,32.044191,130.0,1993
85000000.0,162242962.0,7.3,652,"['Drama', 'History', 'Romance']",2005-12-06,16.595874,145.0,2005
85000000.0,158468292.0,6.1,1705,"['Action', 'Crime', 'Drama', 'Thriller']",2006-06-03,8.282876,104.0,2006
24000000.0,52313200.5,6.7,333,"['Drama', 'Animation', 'Family', 'Comedy']",2011-02-22,19.83683,97.0,2011
24000000.0,37823676.0,7.3,85,"['Drama', 'Music']",1979-12-20,5.159407,123.0,1979
85000000.0,183018522.0,5.5,1114,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']",2012-03-15,48.126297,106.0,2012
60000000.0,47664559.0,7.2,2126,"['Action', 'Adventure', 'Comedy']",2010-07-27,38.885195,112.0,2010
60000000.0,74208267.0,5.4,516,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",2003-03-28,29.211255,136.0,2003
84000000.0,123307945.0,4.7,332,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']",2000-07-27,17.783361,106.0,2000
84000000.0,275650703.0,5.4,820,"['Mystery', 'Adventure', 'Comedy']",2002-06-14,31.435539,88.0,2002
50000000.0,41037742.0,6.6,1940,"['Action', 'Science Fiction']",2012-09-07,57.673932,95.0,2012
82500000.0,237681299.0,6.0,2104,"['Comedy', 'Drama', 'Fantasy', 'Romance']",2006-06-22,41.176631,107.0,2006
8000000.0,21028755.0,6.7,226,"['Horror', 'Comedy', 'Fantasy']",1982-11-12,13.661289,104.0,1982
85000000.0,112483764.0,4.9,119,"['Comedy', 'Family']",2010-07-30,11.77398,82.0,2010
85000000.0,222231186.0,5.9,1799,"['Adventure', 'Fantasy', 'Science Fiction']",2008-02-10,21.218,88.0,2008
85000000.0,160388063.0,6.5,1527,"['Adventure', 'Fantasy', 'Science Fiction']",2008-07-11,58.57976,120.0,2008
65000000.0,84785914.0,7.3,2023,"['Crime', 'Drama', 'Mystery', 'Thriller']",2007-03-02,51.970905,157.0,2007
82000000.0,96085477.0,5.7,595,['Science Fiction'],2000-11-17,18.447479,123.0,2000
80000000.0,274470394.0,6.0,2926,"['Thriller', 'Adventure', 'Action']",2010-08-03,77.580661,103.0,2010
80000000.0,457696359.0,6.7,2631,"['Adventure', 'Action', 'Thriller']",1996-05-22,75.290998,110.0,1996
80000000.0,254455986.0,6.2,3739,['Comedy'],2011-05-25,58.040149,102.0,2011
80000000.0,280000000.0,6.6,1673,"['Action', 'Fantasy']",1992-06-19,59.113174,126.0,1992
80000000.0,343397247.0,6.3,1074,"['Comedy', 'Animation', 'Family']",2006-04-22,36.32705,83.0,2006
80000000.0,145771527.0,7.1,1314,"['Animation', 'Family']",2002-06-21,55.659988,85.0,2002
85000000.0,144000000.0,5.8,288,"['Comedy', 'Family', 'Fantasy']",2006-12-15,14.132583,97.0,2006
75000000.0,140464664.0,5.9,855,"['Action', 'Drama', 'Romance']",1998-05-08,34.070054,120.0,1998
84000000.0,52313200.5,6.4,1526,"['Action', 'Comedy', 'Crime', 'Thriller']",2013-07-18,44.34333,116.0,2013
82000000.0,190320568.0,6.2,785,"['Comedy', 'Drama']",2005-05-19,26.065735,113.0,2005
75000000.0,342695435.0,5.4,484,"['Comedy', 'Fantasy', 'Family', 'Music', 'Animation']",2011-12-14,23.473004,87.0,2011
80000000.0,246984278.0,5.8,1155,['Comedy'],2013-07-11,45.589568,100.0,2013
80000000.0,230685453.0,6.0,1051,"['Action', 'Comedy', 'Thriller']",2008-06-19,23.496054,110.0,2008
80000000.0,266728738.0,6.3,410,"['Drama', 'Comedy', 'Romance']",2003-12-12,16.939441,128.0,2003
80000000.0,163733697.0,5.3,331,"['Comedy', 'Romance', 'Drama']",2008-11-26,19.500893,88.0,2008
75000000.0,260696994.0,6.0,1333,"['Animation', 'Comedy', 'Family', 'Science Fiction']",2005-03-10,29.558157,91.0,2005
80000000.0,245676146.0,6.8,1583,"['Action', 'Crime', 'Science Fiction', 'Thriller']",1997-06-27,46.075037,138.0,1997
80000000.0,212874442.0,5.9,901,"['Fantasy', 'Comedy', 'Family', 'Romance']",2008-12-24,23.531721,99.0,2008
80000000.0,181001478.0,7.3,1077,"['Thriller', 'Crime', 'Drama']",2002-07-12,49.078546,117.0,2002
80000000.0,214918407.0,6.3,1543,"['Romance', 'Comedy']",2011-02-10,37.02665,117.0,2011
75000000.0,224012234.0,6.5,1270,"['Action', 'Thriller', 'Crime']",1997-06-01,45.154631,115.0,1997
80000000.0,178066569.0,6.3,1018,"['Mystery', 'Thriller', 'Action']",2008-09-25,46.887983,118.0,2008
79000000.0,173013509.0,6.7,533,['Drama'],2003-12-24,24.598479,154.0,2003
80000000.0,157107755.0,6.6,2164,"['Action', 'Thriller', 'Science Fiction']",2010-01-14,32.363538,118.0,2010
80000000.0,177977226.0,5.3,695,"['Comedy', 'Family', 'Science Fiction']",1997-11-26,11.50396,93.0,1997
80000000.0,91188905.0,5.2,369,"['Horror', 'Thriller', 'Fantasy', 'Mystery']",1999-07-23,19.375768,113.0,1999
80000000.0,250200000.0,6.5,1288,"['Animation', 'Comedy', 'Drama', 'Family', 'Fantasy']",1996-11-15,36.125715,88.0,1996
24000000.0,52313200.5,5.6,550,"['Action', 'Comedy', 'Crime', 'Mystery', 'Family']",2006-01-18,25.450534,93.0,2006
80000000.0,233093859.0,5.2,1043,"['Drama', 'Science Fiction', 'Thriller']",2008-12-10,41.890722,104.0,2008
75000000.0,136982834.0,6.5,431,"['Action', 'Drama', 'Mystery', 'Thriller']",1997-08-07,22.179658,135.0,1997
70000000.0,164000000.0,5.6,332,"['Action', 'Adventure', 'Comedy', 'Romance']",1998-06-12,18.264635,98.0,1998
80000000.0,201584141.0,5.2,220,"['Comedy', 'Family', 'Animation', 'Adventure']",2010-12-11,11.187696,80.0,2010
80000000.0,122563539.0,7.4,831,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family']",2002-05-24,41.670544,83.0,2002
80000000.0,169852759.0,5.3,498,"['Comedy', 'Romance', 'Family']",2011-07-06,27.46264,102.0,2011
80000000.0,136159423.0,5.0,388,"['Adventure', 'Family', 'Science Fiction']",1998-04-03,17.455024,130.0,1998
80000000.0,96105964.0,6.2,393,"['Drama', 'Thriller', 'Mystery']",2004-07-30,21.394281,129.0,2004
24000000.0,52313200.5,8.0,1,"['Romance', 'Drama']",1998-04-22,0.605645,117.0,1998
80000000.0,473226958.0,6.7,1497,"['Animation', 'Comedy', 'Family']",2015-09-21,61.692197,89.0,2015
80000000.0,90874570.0,7.0,292,"['Animation', 'Family', 'Music']",1999-12-17,14.530946,74.0,1999
80000000.0,123729176.0,5.8,631,[],2002-03-04,25.978555,104.0,2002
90000000.0,52313200.5,5.9,208,"['Action', 'Adventure', 'Family', 'Fantasy']",1998-12-25,6.643778,114.0,1998
102000000.0,147080413.0,6.1,932,"['Action', 'Crime', 'Thriller']",2001-06-07,36.788745,99.0,2001
75000000.0,142400065.0,5.9,893,"['Action', 'Adventure']",2005-10-24,31.054334,129.0,2005
85000000.0,71485043.0,6.8,577,"['Drama', 'Fantasy', 'Romance']",1998-10-02,21.891078,113.0,1998
85000000.0,52313200.5,5.2,438,"['Comedy', 'Fantasy', 'Romance']",2000-11-10,18.335992,90.0,2000
88000000.0,105316267.0,5.6,818,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']",2005-08-26,40.138009,118.0,2005
70000000.0,101371017.0,6.1,1509,"['Comedy', 'Fantasy', 'Science Fiction']",1996-12-12,44.090535,106.0,1996
24000000.0,52313200.5,6.4,47,"['Mystery', 'Drama', 'Horror']",2015-09-14,3.300061,81.0,2015
24000000.0,43312294.0,6.7,349,"['Action', 'Adventure', 'Drama']",1997-09-06,20.632673,117.0,1997
80000000.0,122444772.0,5.9,1195,"['Action', 'Science Fiction', 'Thriller']",2009-09-24,36.664991,89.0,2009
80000000.0,34566746.0,6.9,189,"['Drama', 'Thriller']",2000-12-24,18.26121,145.0,2000
80000000.0,159212469.0,5.8,378,"['Action', 'Adventure', 'Thriller']",1996-12-06,16.681269,115.0,1996
80000000.0,126546518.0,5.2,133,"['Animation', 'Family', 'Adventure']",2013-12-18,10.088006,87.0,2013
44000000.0,21400000.0,3.0,255,"['Action', 'Science Fiction', 'War']",2000-05-10,7.89147,118.0,2000
80000000.0,68514844.0,5.6,297,"['Animation', 'Comedy', 'Family']",2003-11-14,16.715631,90.0,2003
80000000.0,53825515.0,5.1,165,"['Drama', 'Music', 'Romance']",2009-12-03,9.357734,112.0,2009
80000000.0,19480739.0,5.4,318,"['Action', 'Adventure', 'Science Fiction']",2003-11-26,11.22268,116.0,2003
90000000.0,69131860.0,5.2,305,[],1998-11-25,11.356079,92.0,1998
90000000.0,146936910.0,5.7,1316,"['Fantasy', 'Action', 'Adventure']",2015-10-21,52.612025,106.0,2015
80000000.0,33463969.0,5.4,267,[],2000-11-10,13.800656,106.0,2000
86000000.0,107944236.0,6.0,639,"['Adventure', 'Fantasy', 'Animation', 'Family']",2006-12-13,27.097932,94.0,2006
24000000.0,19406406.0,7.3,111,"['Documentary', 'Family']",2009-10-17,10.706613,84.0,2009
80000000.0,5989640.0,4.8,111,"['Thriller', 'Science Fiction', 'Adventure', 'Action']",2005-05-15,7.342892,110.0,2005
130000000.0,117831631.0,5.2,1267,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",2014-02-18,50.561849,105.0,2014
8000000.0,52313200.5,5.3,9,"['Comedy', 'Animation']",2015-10-30,0.719996,89.0,2015
60000000.0,313542341.0,7.7,3009,"['Drama', 'Romance']",2001-12-11,59.248437,135.0,2001
79000000.0,355692760.0,5.8,1030,[],2012-01-19,40.723459,94.0,2012
78000000.0,248384621.0,6.4,915,"['Animation', 'Family', 'Comedy']",2013-09-26,41.247402,95.0,2013
78000000.0,209196298.0,6.7,1115,"['Crime', 'Thriller', 'Horror']",2002-09-29,10.083905,124.0,2002
100000000.0,108103450.0,6.5,318,"['Western', 'Adventure']",2004-03-05,16.759252,136.0,2004
79000000.0,149673788.0,4.1,604,['Comedy'],2011-11-11,22.132418,91.0,2011
76000000.0,236350661.0,6.2,2028,"['Action', 'Crime', 'Thriller']",2003-06-05,10.520961,107.0,2003
64000000.0,97571250.0,7.6,756,"['Adventure', 'Animation', 'Fantasy']",2015-07-29,35.384423,92.0,2015
80000000.0,15071514.0,5.7,359,"['Science Fiction', 'Thriller']",2007-08-17,15.673154,99.0,2007
76000000.0,35134820.0,3.9,87,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",2000-06-30,8.981427,88.0,2000
78000000.0,179265204.0,5.7,1155,[],2003-07-11,47.436675,110.0,2003
73000000.0,229074524.0,6.2,2487,"['Adventure', 'Action', 'Science Fiction']",1997-05-23,2.502487,129.0,1997
75000000.0,532680671.0,6.6,3237,"['Family', 'Animation']",2005-05-25,48.110909,86.0,2005
76000000.0,69959751.0,7.4,2071,"['Drama', 'Action', 'Thriller', 'Science Fiction']",2006-09-22,35.387874,109.0,2006
75000000.0,296339527.0,6.8,4097,"['Adventure', 'Action', 'Science Fiction']",2000-07-13,4.66891,104.0,2000
75000000.0,258270008.0,6.4,2528,"['Action', 'Thriller', 'Crime']",2008-06-19,73.82289,110.0,2008
75000000.0,335062621.0,6.9,1456,"['Action', 'Adventure', 'Thriller']",1996-06-06,51.469576,136.0,1996
80000000.0,660940780.0,6.5,2951,"['Animation', 'Family', 'Comedy', 'Adventure']",2006-03-23,85.115058,91.0,2006
75000000.0,196482882.0,6.6,2105,"['Comedy', 'Romance']",2004-02-13,61.437586,99.0,2004
50000000.0,90450008.0,6.5,709,"['Family', 'Comedy', 'Music', 'Romance']",2007-07-13,31.160542,117.0,2007
80000000.0,78000586.0,4.7,183,"['Horror', 'Mystery', 'Thriller']",2004-08-20,15.761384,114.0,2004
75000000.0,52313200.5,4.3,318,"['Action', 'Adventure', 'Comedy', 'Family']",1999-07-23,17.561955,78.0,1999
80000000.0,271430189.0,6.0,1705,['Comedy'],2010-06-24,38.864027,102.0,2010
60000000.0,219417255.0,7.0,1910,"['Comedy', 'Drama']",2004-06-17,57.753914,128.0,2004
35000000.0,73034460.0,5.7,202,"['Comedy', 'Family']",2009-01-16,13.25753,100.0,2009
75000000.0,215663859.0,5.9,283,[],2000-12-08,13.318744,124.0,2000
75000000.0,119000410.0,6.5,338,"['Comedy', 'Drama', 'History']",2007-12-19,18.70031,102.0,2007
75000000.0,367275019.0,5.8,1557,"['Animation', 'Action', 'Comedy', 'Family']",2004-09-20,47.094369,90.0,2004
70000000.0,154937680.0,6.6,284,['Drama'],2006-12-25,14.486311,134.0,2006
53000000.0,95226116.0,5.4,292,"['Comedy', 'Crime']",2005-03-04,18.61472,118.0,2005
70000000.0,130358911.0,6.9,696,"['Drama', 'Action', 'History', 'Thriller']",2005-12-22,29.035222,164.0,2005
70000000.0,85632458.0,6.4,573,"['Action', 'Drama', 'War']",2003-03-07,27.055085,121.0,2003
75000000.0,98159963.0,5.7,772,"['Action', 'Comedy', 'Thriller', 'Romance']",2010-06-04,23.004607,100.0,2010
75000000.0,108145109.0,7.1,2265,"['Comedy', 'Action', 'Adventure']",2015-08-13,48.744209,116.0,2015
80000000.0,55041367.0,5.8,369,['Comedy'],2004-12-17,14.209329,130.0,2004
75000000.0,140175006.0,6.3,874,"['Animation', 'Comedy', 'Family', 'Fantasy']",2006-07-21,36.368839,91.0,2006
75000000.0,67631903.0,6.2,302,"['Action', 'Comedy', 'Crime', 'Romance']",2001-10-12,24.353302,123.0,2001
55000000.0,127600435.0,5.9,311,"['Action', 'Adventure', 'Drama', 'Romance']",1995-07-07,19.143321,134.0,1995
75000000.0,52313200.5,6.4,197,"['Drama', 'History', 'Romance']",1999-12-16,13.327372,148.0,1999
75000000.0,226904017.0,5.7,880,"['Fantasy', 'Action', 'Drama']",2011-11-10,37.917002,110.0,2011
52000000.0,77944725.0,6.2,512,"['Mystery', 'Drama', 'Thriller', 'Crime']",2005-03-09,23.663713,104.0,2005
75000000.0,36754634.0,6.3,313,"['Animation', 'Action', 'Science Fiction', 'Family', 'Adventure']",2000-06-16,14.44381,94.0,2000
75000000.0,51142659.0,5.0,166,"['Action', 'Adventure', 'Comedy', 'Thriller']",2003-06-09,10.605084,116.0,2003
75000000.0,14567883.0,6.1,221,"['Action', 'War', 'Science Fiction']",1998-10-23,11.873856,99.0,1998
24000000.0,5802422.0,5.8,282,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",2009-09-04,12.708963,84.0,2009
75000000.0,5409517.0,4.3,78,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Comedy']",2001-02-23,8.098369,93.0,2001
45000000.0,21009180.0,5.7,276,"['Action', 'Adventure', 'Drama', 'Thriller']",2004-12-17,20.374308,113.0,2004
75000000.0,248118121.0,6.9,1946,"['Science Fiction', 'Thriller', 'Drama']",2000-11-13,42.006908,106.0,2000
82000000.0,89792502.0,5.9,1623,"['Action', 'Fantasy', 'Thriller']",2011-03-24,39.127082,110.0,2011
73000000.0,103891409.0,5.8,327,"['Crime', 'Mystery']",1998-08-07,20.790703,98.0,1998
75000000.0,13100000.0,5.8,476,['Science Fiction'],1998-02-13,18.65988,134.0,1998
73000000.0,349779543.0,5.9,1022,"['Family', 'Animation']",2016-05-11,45.720894,97.0,2016
70000000.0,111231041.0,5.4,444,[],2008-02-07,21.789615,112.0,2008
75000000.0,61458982.0,5.7,390,"['Comedy', 'Drama']",2009-07-31,20.199057,146.0,2009
70000000.0,86658558.0,6.5,513,"['Thriller', 'Action', 'Drama']",2007-08-22,26.123705,110.0,2007
72500000.0,162966177.0,6.2,491,['Comedy'],2006-08-04,12.599836,116.0,2006
70000000.0,176104344.0,4.9,410,"['Comedy', 'Family', 'Romance', 'Fantasy']",2001-06-22,13.543053,87.0,2001
72000000.0,96889998.0,6.6,765,"['Drama', 'War']",2005-11-04,32.227223,125.0,2005
75000000.0,527068851.0,6.9,2264,"['Animation', 'Comedy', 'Family']",2007-07-25,46.875375,87.0,2007
72000000.0,37317558.0,6.6,188,"['Drama', 'Romance']",2001-12-21,11.215702,152.0,2001
94000000.0,54744738.0,4.5,179,['Action'],2001-04-27,8.468586,116.0,2001
60000000.0,256697520.0,6.2,1071,"['Drama', 'Mystery', 'Thriller']",2004-07-30,27.491891,108.0,2004
71000000.0,294456605.0,5.4,686,"['Comedy', 'Family', 'Fantasy']",1998-06-22,21.462935,85.0,1998
72000000.0,408247917.0,6.4,1599,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']",2002-08-02,28.848187,104.0,2002
120000000.0,461983149.0,6.6,3877,"['Animation', 'Adventure', 'Comedy', 'Family']",2006-06-08,82.643036,117.0,2006
70000000.0,309457509.0,5.7,455,"['Comedy', 'Romance']",1999-07-30,20.230535,116.0,1999
70000000.0,277448382.0,5.8,1424,"['Action', 'Adventure', 'Thriller']",2002-08-09,46.217769,124.0,2002
74000000.0,311594032.0,5.8,719,"['Animation', 'Adventure', 'Comedy', 'Family']",2015-02-05,36.952268,93.0,2015
80000000.0,309492681.0,6.4,470,"['Action', 'Thriller']",1996-11-08,16.411345,117.0,1996
70000000.0,300854823.0,6.6,1532,"['Adventure', 'Fantasy', 'Comedy', 'Family']",1991-12-11,33.648404,144.0,1991
70000000.0,240031094.0,6.6,1896,"['Action', 'Thriller']",1990-07-02,57.69847,124.0,1990
80000000.0,116643346.0,5.8,770,"['Action', 'Thriller', 'Crime']",2003-08-08,34.052253,117.0,2003
68000000.0,203388341.0,6.5,1078,"['Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']",2001-12-10,27.299301,136.0,2001
75000000.0,42285169.0,5.3,409,"['Drama', 'Thriller', 'Fantasy', 'Mystery']",2006-07-21,20.219385,110.0,2006
70000000.0,171183863.0,5.5,1217,"['Adventure', 'Science Fiction', 'Action']",2004-08-12,42.957216,101.0,2004
75000000.0,443140005.0,5.4,666,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",2009-12-21,29.412262,88.0,2009
